labels,sector,sector_type,essential,usd_per_ton,output,final_demand,share_exporting_firms,cutoff,supply_data,country,country_ISO
TZA_Maintenance and Repair,TZA_Maintenance and Repair,construction,True,,203390.0104075084,130310.9051585046,0.21022162549348775,0,USD,Tanzania,TZA
TZA_Wholesale Trade,TZA_Wholesale Trade,Trade,True,,3526531.1222200347,1988888.2767534517,0.028779957325229727,0,USD,Tanzania,TZA
TZA_Retail Trade,TZA_Retail Trade,Trade,True,,2686703.4794024522,2408945.935930959,0.04889362982129661,0,USD,Tanzania,TZA
TZA_Hotels and Restraurants,TZA_Hotels and Restraurants,Service,True,,2999348.8951925263,2436946.9492060873,0.05693302548101121,0,USD,Tanzania,TZA
TZA_Transport,TZA_Transport,construction,True,,3304458.3959819283,1319609.0360966448,0.0644624889096197,0,USD,Tanzania,TZA
TZA_Post and Telecommunications,TZA_Post and Telecommunications,Service,True,,3574276.6494720224,1532623.698873939,0.02048048461578921,0,USD,Tanzania,TZA
TZA_Finacial Intermediation and Business Activities,TZA_Finacial Intermediation and Business Activities,Service,True,,15629174.257304592,6109870.273922123,0.019789521182085837,0,USD,Tanzania,TZA
TZA_Public Administration,TZA_Public Administration,Service,True,,4873065.628601944,4768101.144593315,0.014461138285315159,0,USD,Tanzania,TZA
"TZA_Education, Health and Other Services","TZA_Education, Health and Other Services",Service,True,,6532864.353799514,5643453.479152337,0.02202903198402958,0,USD,Tanzania,TZA
TZA_Private Households,TZA_Private Households,Service,True,,140660.41844917455,98345.91118924663,0.28468687860257763,0,USD,Tanzania,TZA
TZA_Others,TZA_Others,Service,True,,124185.99958660727,52566.90810657822,0.20189551603635844,0,USD,Tanzania,TZA
TZA_Re-export & Re-import,TZA_Re-export & Re-import,Import,True,,21814.773051427124,1233.3843437973974,0.9427370999023215,0,USD,Tanzania,TZA
USA_Agriculture,USA_Agriculture,Agriculture,True,,375249238.35875875,-17942946.451653298,0.11041966608976175,0,USD,USA,USA
USA_Fishing,USA_Fishing,Agriculture,True,,5276667.787721357,3315310.5050306735,0.22386992681493093,0,USD,USA,USA
USA_Mining and Quarrying,USA_Mining and Quarrying,Mining,True,,213725281.21976453,-75273868.62937288,0.12325771078756928,0,USD,USA,USA
USA_Food & Beverages,USA_Food & Beverages,Agriculture,True,,914034013.1043665,615074356.1406558,0.0332652929934665,0,USD,USA,USA
USA_Textiles and Wearing Apparel,USA_Textiles and Wearing Apparel,Manufacturing,True,,445568831.53869194,330766762.6654336,0.02652761352817388,0,USD,USA,USA
USA_Wood and Paper,USA_Wood and Paper,Manufacturing,True,,441863672.4078923,83051599.04221104,0.08517640153711832,0,USD,USA,USA
"USA_Petroleum, Chemical and Non-Metallic Mineral Products","USA_Petroleum, Chemical and Non-Metallic Mineral Products",Utility,True,,1661553445.5607505,178453045.6332441,0.16889912544028857,0,USD,USA,USA
USA_Metal Products,USA_Metal Products,Manufacturing,True,,489367894.8295188,1732406.1357224227,0.1501689352126326,0,USD,USA,USA
USA_Electrical and Machinery,USA_Electrical and Machinery,Utility,True,,1655022449.93111,654139438.0595009,0.15957391447022543,0,USD,USA,USA
USA_Transport Equipment,USA_Transport Equipment,Utility,True,,1111422055.7880337,820149471.0549237,0.08327121170677991,0,USD,USA,USA
USA_Other Manufacturing,USA_Other Manufacturing,Manufacturing,True,,258162036.70800045,170155402.14711204,0.05722685321699182,0,USD,USA,USA
USA_Recycling,USA_Recycling,Utility,True,,141043869.54590404,115392299.67458495,0.14640468075256197,0,USD,USA,USA
"USA_Electricity, Gas and Water","USA_Electricity, Gas and Water",Utility,True,,546728534.8074435,260660710.08222508,0.004764599428992528,0,USD,USA,USA
USA_Construction,USA_Construction,construction,True,,1666133967.7075546,1288981893.0159264,0.004596036057151711,0,USD,USA,USA
USA_Maintenance and Repair,USA_Maintenance and Repair,construction,True,,47300550.18280342,16838639.87249465,0.0415755157965106,0,USD,USA,USA
USA_Wholesale Trade,USA_Wholesale Trade,Trade,True,,1348661149.484495,344191119.42730486,0.07460164815279732,0,USD,USA,USA
USA_Retail Trade,USA_Retail Trade,Trade,True,,886330546.990056,401900897.8200618,0.009641186957860554,0,USD,USA,USA
USA_Hotels and Restraurants,USA_Hotels and Restraurants,Service,True,,1059587609.4537357,853309898.996834,0.017312633288868878,0,USD,USA,USA
USA_Transport,USA_Transport,construction,True,,1675427668.8644428,1384300827.37622,0.04061468448491325,0,USD,USA,USA
USA_Post and Telecommunications,USA_Post and Telecommunications,Service,True,,1227694787.328549,459016871.80567956,0.04507651372642115,0,USD,USA,USA
USA_Finacial Intermediation and Business Activities,USA_Finacial Intermediation and Business Activities,Service,True,,8925391896.97923,3621348720.554579,0.0386569700588071,0,USD,USA,USA
USA_Public Administration,USA_Public Administration,Service,True,,2770344196.076754,2696111254.547207,0.015456611101330725,0,USD,USA,USA
"USA_Education, Health and Other Services","USA_Education, Health and Other Services",Service,True,,5008696212.028482,4679332300.634816,0.0036501122287592933,0,USD,USA,USA
USA_Private Households,USA_Private Households,Service,True,,58890776.367473096,56650362.661745846,0.002580310129111417,0,USD,USA,USA
USA_Others,USA_Others,Service,True,,50358313.073770806,22322175.259204272,0.06277416612920758,0,USD,USA,USA
USA_Re-export & Re-import,USA_Re-export & Re-import,Import,True,,92351.36610164605,1819.6641451329303,0.9782850218580232,0,USD,USA,USA
URY_Agriculture,URY_Agriculture,Agriculture,True,,6093858.538166311,692934.8630773304,0.08249088944116569,0,USD,Uruguay,URY
URY_Fishing,URY_Fishing,Agriculture,True,,35162.90906078007,5435.153991730948,0.15617281215916756,0,USD,Uruguay,URY
URY_Mining and Quarrying,URY_Mining and Quarrying,Mining,True,,393470.1813819016,50498.09801179505,0.20921876234937692,0,USD,Uruguay,URY
URY_Food & Beverages,URY_Food & Beverages,Agriculture,True,,9940085.798072731,6115680.062364067,0.12732291050385589,0,USD,Uruguay,URY
URY_Textiles and Wearing Apparel,URY_Textiles and Wearing Apparel,Manufacturing,True,,4350942.734039139,1739825.9702854948,0.20259916330255107,0,USD,Uruguay,URY
URY_Wood and Paper,URY_Wood and Paper,Manufacturing,True,,1747127.0598595743,273504.7162911208,0.10639469252190162,0,USD,Uruguay,URY
"URY_Petroleum, Chemical and Non-Metallic Mineral Products","URY_Petroleum, Chemical and Non-Metallic Mineral Products",Utility,True,,4444554.207917223,641970.0101708196,0.22220183010867123,0,USD,Uruguay,URY
URY_Metal Products,URY_Metal Products,Manufacturing,True,,976272.0645024254,143662.917266306,0.09643980448698494,0,USD,Uruguay,URY
URY_Electrical and Machinery,URY_Electrical and Machinery,Utility,True,,1154616.7958973958,425092.9163241781,0.10814619966806197,0,USD,Uruguay,URY
URY_Transport Equipment,URY_Transport Equipment,Utility,True,,775679.9464599123,504816.97914096963,0.19547098028758783,0,USD,Uruguay,URY
URY_Other Manufacturing,URY_Other Manufacturing,Manufacturing,True,,651373.7077737573,471501.27982217027,0.0962986961493603,0,USD,Uruguay,URY
URY_Recycling,URY_Recycling,Utility,True,,242668.71315813312,175657.4316916874,0.09629866202965241,0,USD,Uruguay,URY
"URY_Electricity, Gas and Water","URY_Electricity, Gas and Water",Utility,True,,2158187.192486732,765238.1232435453,0.041702882350432825,0,USD,Uruguay,URY
URY_Construction,URY_Construction,construction,True,,9524801.4092227,5822108.413185541,0.015072042352311634,0,USD,Uruguay,URY
URY_Maintenance and Repair,URY_Maintenance and Repair,construction,True,,199115.452468726,136371.69346185517,0.013187823867076655,0,USD,Uruguay,URY
URY_Wholesale Trade,URY_Wholesale Trade,Trade,True,,3889113.667756603,1756226.9457614478,0.013977409539565052,0,USD,Uruguay,URY
URY_Retail Trade,URY_Retail Trade,Trade,True,,4867428.6240725145,3910255.069334371,0.012786899386984508,0,USD,Uruguay,URY
URY_Hotels and Restraurants,URY_Hotels and Restraurants,Service,True,,2853670.532337498,2530787.7373737725,0.02251967503588627,0,USD,Uruguay,URY
URY_Transport,URY_Transport,construction,True,,3678384.450911723,1488153.0706172965,0.07797479783912588,0,USD,Uruguay,URY
URY_Post and Telecommunications,URY_Post and Telecommunications,Service,True,,1562683.8173491356,520554.3246238681,0.08204145167686507,0,USD,Uruguay,URY
URY_Finacial Intermediation and Business Activities,URY_Finacial Intermediation and Business Activities,Service,True,,15202614.99557473,8005575.847932912,0.06456809066963441,0,USD,Uruguay,URY
URY_Public Administration,URY_Public Administration,Service,True,,4107159.0728438864,4032255.9899954745,0.004864119443169995,0,USD,Uruguay,URY
"URY_Education, Health and Other Services","URY_Education, Health and Other Services",Service,True,,11219230.406102857,8949203.397813603,0.020282751401153973,0,USD,Uruguay,URY
URY_Private Households,URY_Private Households,Service,True,,2491.596455880976,2395.033704572455,0.03870872627530679,0,USD,Uruguay,URY
URY_Others,URY_Others,Service,True,,715088.7906985574,687375.3043403578,0.03870866087644784,0,USD,Uruguay,URY
URY_Re-export & Re-import,URY_Re-export & Re-import,Import,True,,25003.742610830534,4018.7485274654573,0.8301001794177264,0,USD,Uruguay,URY
UZB_Agriculture,UZB_Agriculture,Agriculture,True,,24491926.147057958,12566093.06134547,0.10013322381065903,0,USD,Uzbekistan,UZB
UZB_Fishing,UZB_Fishing,Agriculture,True,,4482196.6561608305,2988574.2240137164,0.002713249176070837,0,USD,Uzbekistan,UZB
UZB_Mining and Quarrying,UZB_Mining and Quarrying,Mining,True,,1613735.4229752144,736963.0496593626,0.17646673779449265,0,USD,Uzbekistan,UZB
UZB_Food & Beverages,UZB_Food & Beverages,Agriculture,True,,11835435.822232926,8319981.884717353,0.018646514891408176,0,USD,Uzbekistan,UZB
UZB_Textiles and Wearing Apparel,UZB_Textiles and Wearing Apparel,Manufacturing,True,,15223112.950198796,8430230.028592408,0.03999015324250278,0,USD,Uzbekistan,UZB
UZB_Wood and Paper,UZB_Wood and Paper,Manufacturing,True,,339630.5727304758,50754.65842350734,0.08035492941804905,0,USD,Uzbekistan,UZB
"UZB_Petroleum, Chemical and Non-Metallic Mineral Products","UZB_Petroleum, Chemical and Non-Metallic Mineral Products",Utility,True,,5142765.317260969,760589.8385005591,0.11272401735204331,0,USD,Uzbekistan,UZB
UZB_Metal Products,UZB_Metal Products,Manufacturing,True,,2097555.0579357017,570277.5964657967,0.257229435941912,0,USD,Uzbekistan,UZB
UZB_Electrical and Machinery,UZB_Electrical and Machinery,Utility,True,,2867580.2598772184,959634.695976216,0.06835302187126734,0,USD,Uzbekistan,UZB
UZB_Transport Equipment,UZB_Transport Equipment,Utility,True,,125769.64109215788,84654.26708321234,0.22492201693743535,0,USD,Uzbekistan,UZB
UZB_Other Manufacturing,UZB_Other Manufacturing,Manufacturing,True,,1349034.7317385862,1121058.0418057735,0.052119780965311356,0,USD,Uzbekistan,UZB
UZB_Recycling,UZB_Recycling,Utility,True,,308056.4525843805,243788.8548015076,0.08147597368049868,0,USD,Uzbekistan,UZB
"UZB_Electricity, Gas and Water","UZB_Electricity, Gas and Water",Utility,True,,2642385.895856862,840098.8937814125,0.08960550741157712,0,USD,Uzbekistan,UZB
UZB_Construction,UZB_Construction,construction,True,,9328440.232799234,9235829.959176699,0.009918248980342294,0,USD,Uzbekistan,UZB
UZB_Maintenance and Repair,UZB_Maintenance and Repair,construction,True,,100823.88212442386,80919.8714573477,0.16051082166926262,0,USD,Uzbekistan,UZB
UZB_Wholesale Trade,UZB_Wholesale Trade,Trade,True,,1299504.635493696,1042964.3534712518,0.16051100824600026,0,USD,Uzbekistan,UZB
UZB_Retail Trade,UZB_Retail Trade,Trade,True,,2890287.7265704065,2319706.4436835577,0.16051057520502793,0,USD,Uzbekistan,UZB
UZB_Hotels and Restraurants,UZB_Hotels and Restraurants,Service,True,,67173.87823607276,37773.84724965875,0.3436488110540216,0,USD,Uzbekistan,UZB
UZB_Transport,UZB_Transport,construction,True,,6517551.183094531,3421263.7744766423,0.14652505260334106,0,USD,Uzbekistan,UZB
UZB_Post and Telecommunications,UZB_Post and Telecommunications,Service,True,,1641696.5868929178,837234.5456993997,0.12122337938837381,0,USD,Uzbekistan,UZB
UZB_Finacial Intermediation and Business Activities,UZB_Finacial Intermediation and Business Activities,Service,True,,8617383.601880789,6422302.329951187,0.09262000666018896,0,USD,Uzbekistan,UZB
UZB_Public Administration,UZB_Public Administration,Service,True,,986670.0591926824,949376.0302051158,0.03729289661127837,0,USD,Uzbekistan,UZB
"UZB_Education, Health and Other Services","UZB_Education, Health and Other Services",Service,True,,8294584.599614475,7891967.423869713,0.022854442037226592,0,USD,Uzbekistan,UZB
UZB_Private Households,UZB_Private Households,Service,True,,13687.680804485468,13658.41319416639,0.002080268826929869,0,USD,Uzbekistan,UZB
UZB_Others,UZB_Others,Service,True,,3928377.6026287656,3919977.786188531,0.002080265084115135,0,USD,Uzbekistan,UZB
UZB_Re-export & Re-import,UZB_Re-export & Re-import,Import,True,,16250.074611263462,4560.250258908724,0.688446614356493,0,USD,Uzbekistan,UZB
VUT_Agriculture,VUT_Agriculture,Agriculture,True,,114826.28696258548,21220.45282537707,0.22793199109308776,0,USD,Vanuatu,VUT
VUT_Fishing,VUT_Fishing,Agriculture,True,,11781.34257764291,1400.8558958018407,0.5887890235026931,0,USD,Vanuatu,VUT
VUT_Mining and Quarrying,VUT_Mining and Quarrying,Mining,True,,30842.23623708049,449.0800794303828,0.05473371822567587,0,USD,Vanuatu,VUT
VUT_Food & Beverages,VUT_Food & Beverages,Agriculture,True,,75467.93515927228,35580.137111858945,0.26337621552073454,0,USD,Vanuatu,VUT
VUT_Textiles and Wearing Apparel,VUT_Textiles and Wearing Apparel,Manufacturing,True,,13763.389110468506,2997.5098655523784,0.20848776081855905,0,USD,Vanuatu,VUT
VUT_Wood and Paper,VUT_Wood and Paper,Manufacturing,True,,42795.64520164198,2482.308329536965,0.13681334024800182,0,USD,Vanuatu,VUT
"VUT_Petroleum, Chemical and Non-Metallic Mineral Products","VUT_Petroleum, Chemical and Non-Metallic Mineral Products",Utility,True,,86906.98941941482,8887.145995404871,0.07399085713321706,0,USD,Vanuatu,VUT
VUT_Metal Products,VUT_Metal Products,Manufacturing,True,,42107.30980855424,987.3026103270529,0.07338032993025545,0,USD,Vanuatu,VUT
VUT_Electrical and Machinery,VUT_Electrical and Machinery,Utility,True,,78325.22885539476,17784.585523443522,0.11400757790873907,0,USD,Vanuatu,VUT
VUT_Transport Equipment,VUT_Transport Equipment,Utility,True,,48725.5728878081,13853.44114641671,0.26940188146409605,0,USD,Vanuatu,VUT
VUT_Other Manufacturing,VUT_Other Manufacturing,Manufacturing,True,,18210.78312130429,3777.419170953114,0.2832377828011691,0,USD,Vanuatu,VUT
VUT_Recycling,VUT_Recycling,Utility,True,,7234.221000961885,1744.3214720784124,0.36935341531979704,0,USD,Vanuatu,VUT
"VUT_Electricity, Gas and Water","VUT_Electricity, Gas and Water",Utility,True,,40307.80369446441,7161.80369884146,0.08838192260800844,0,USD,Vanuatu,VUT
VUT_Construction,VUT_Construction,construction,True,,105740.51427429261,57468.41188817609,0.20107639556171178,0,USD,Vanuatu,VUT
VUT_Maintenance and Repair,VUT_Maintenance and Repair,construction,True,,17752.207227472594,4474.813064463053,0.6888775158665505,0,USD,Vanuatu,VUT
VUT_Wholesale Trade,VUT_Wholesale Trade,Trade,True,,106269.90606919883,29657.75549616536,0.2179778292167643,0,USD,Vanuatu,VUT
VUT_Retail Trade,VUT_Retail Trade,Trade,True,,91968.34547557659,56265.413119326884,0.2575004424162305,0,USD,Vanuatu,VUT
VUT_Hotels and Restraurants,VUT_Hotels and Restraurants,Service,True,,72313.99255855121,40425.22690859075,0.27996157577066955,0,USD,Vanuatu,VUT
VUT_Transport,VUT_Transport,construction,True,,89423.19061646944,22731.538743969406,0.23503477742863177,0,USD,Vanuatu,VUT
VUT_Post and Telecommunications,VUT_Post and Telecommunications,Service,True,,76331.10678371653,15655.304563558886,0.1927736698467036,0,USD,Vanuatu,VUT
VUT_Finacial Intermediation and Business Activities,VUT_Finacial Intermediation and Business Activities,Service,True,,367035.8142536329,98256.90371492665,0.02503916043832031,0,USD,Vanuatu,VUT
VUT_Public Administration,VUT_Public Administration,Service,True,,107917.81867599714,87245.83842479555,0.17967870589951423,0,USD,Vanuatu,VUT
"VUT_Education, Health and Other Services","VUT_Education, Health and Other Services",Service,True,,165419.47641259953,119318.94853202069,0.13914891423768042,0,USD,Vanuatu,VUT
VUT_Private Households,VUT_Private Households,Service,True,,15981.416024640555,4261.944203439662,0.7284160810439022,0,USD,Vanuatu,VUT
VUT_Others,VUT_Others,Service,True,,9070.665783069337,1277.1321305417753,0.27388753427170226,0,USD,Vanuatu,VUT
VUT_Re-export & Re-import,VUT_Re-export & Re-import,Import,True,,13726.083288697908,2911.4858728089625,0.78726094622977,0,USD,Vanuatu,VUT
VEN_Agriculture,VEN_Agriculture,Agriculture,True,,35087451.04254456,8650021.706816506,0.0003523531033323311,0,USD,Venezuela,VEN
VEN_Fishing,VEN_Fishing,Agriculture,True,,2506686.7361089773,1934527.652782382,0.002034681708617349,0,USD,Venezuela,VEN
VEN_Mining and Quarrying,VEN_Mining and Quarrying,Mining,True,,46371352.4669285,-6314229.315764052,0.4783147639763612,0,USD,Venezuela,VEN
VEN_Food & Beverages,VEN_Food & Beverages,Agriculture,True,,73464771.41853192,42791870.08972007,0.03780733698248742,0,USD,Venezuela,VEN
VEN_Textiles and Wearing Apparel,VEN_Textiles and Wearing Apparel,Manufacturing,True,,19435542.276782915,12369128.807852723,0.0007497236560563129,0,USD,Venezuela,VEN
VEN_Wood and Paper,VEN_Wood and Paper,Manufacturing,True,,17085633.939085614,5700125.798443084,0.0010877244480813797,0,USD,Venezuela,VEN
"VEN_Petroleum, Chemical and Non-Metallic Mineral Products","VEN_Petroleum, Chemical and Non-Metallic Mineral Products",Utility,True,,79753093.99201055,13335764.597123796,0.025322131265515285,0,USD,Venezuela,VEN
VEN_Metal Products,VEN_Metal Products,Manufacturing,True,,32930806.71940306,2013769.2357313614,0.017445738041188676,0,USD,Venezuela,VEN
VEN_Electrical and Machinery,VEN_Electrical and Machinery,Utility,True,,9515746.546014877,700220.4931347958,0.09275196206541571,0,USD,Venezuela,VEN
VEN_Transport Equipment,VEN_Transport Equipment,Utility,True,,17687205.906317886,15052825.213577952,0.0012197437702262993,0,USD,Venezuela,VEN
