,sector,supply_data,cutoff,coverage
630,"BWA_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
631,BWA_Metal Products,USD,0,1
632,BWA_Electrical and Machinery,USD,0,1
633,BWA_Transport Equipment,USD,0,1
634,BWA_Other Manufacturing,USD,0,1
635,BWA_Recycling,USD,0,1
636,"BWA_Electricity, Gas and Water",USD,0,1
637,BWA_Construction,USD,0,1
638,BWA_Maintenance and Repair,USD,0,1
639,BWA_Wholesale Trade,USD,0,1
640,BWA_Retail Trade,USD,0,1
641,BWA_Hotels and Restraurants,USD,0,1
642,BWA_Transport,USD,0,1
643,BWA_Post and Telecommunications,USD,0,1
644,BWA_Finacial Intermediation and Business Activities,USD,0,1
645,BWA_Public Administration,USD,0,1
646,"BWA_Education, Health and Other Services",USD,0,1
647,BWA_Private Households,USD,0,1
648,BWA_Others,USD,0,1
649,BWA_Re-export & Re-import,USD,0,1
650,BRA_Agriculture,USD,0,1
651,BRA_Fishing,USD,0,1
652,BRA_Mining and Quarrying,USD,0,1
653,BRA_Food & Beverages,USD,0,1
654,BRA_Textiles and Wearing Apparel,USD,0,1
655,BRA_Wood and Paper,USD,0,1
656,"BRA_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
657,BRA_Metal Products,USD,0,1
658,BRA_Electrical and Machinery,USD,0,1
659,BRA_Transport Equipment,USD,0,1
660,BRA_Other Manufacturing,USD,0,1
661,BRA_Recycling,USD,0,1
662,"BRA_Electricity, Gas and Water",USD,0,1
663,BRA_Construction,USD,0,1
664,BRA_Maintenance and Repair,USD,0,1
665,BRA_Wholesale Trade,USD,0,1
666,BRA_Retail Trade,USD,0,1
667,BRA_Hotels and Restraurants,USD,0,1
668,BRA_Transport,USD,0,1
669,BRA_Post and Telecommunications,USD,0,1
670,BRA_Finacial Intermediation and Business Activities,USD,0,1
671,BRA_Public Administration,USD,0,1
672,"BRA_Education, Health and Other Services",USD,0,1
673,BRA_Private Households,USD,0,1
674,BRA_Others,USD,0,1
675,BRA_Re-export & Re-import,USD,0,1
676,VGB_Agriculture,USD,0,1
677,VGB_Fishing,USD,0,1
678,VGB_Mining and Quarrying,USD,0,1
679,VGB_Food & Beverages,USD,0,1
680,VGB_Textiles and Wearing Apparel,USD,0,1
681,VGB_Wood and Paper,USD,0,1
682,"VGB_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
683,VGB_Metal Products,USD,0,1
684,VGB_Electrical and Machinery,USD,0,1
685,VGB_Transport Equipment,USD,0,1
686,VGB_Other Manufacturing,USD,0,1
687,VGB_Recycling,USD,0,1
688,"VGB_Electricity, Gas and Water",USD,0,1
689,VGB_Construction,USD,0,1
690,VGB_Maintenance and Repair,USD,0,1
691,VGB_Wholesale Trade,USD,0,1
692,VGB_Retail Trade,USD,0,1
693,VGB_Hotels and Restraurants,USD,0,1
694,VGB_Transport,USD,0,1
695,VGB_Post and Telecommunications,USD,0,1
696,VGB_Finacial Intermediation and Business Activities,USD,0,1
697,VGB_Public Administration,USD,0,1
698,"VGB_Education, Health and Other Services",USD,0,1
699,VGB_Private Households,USD,0,1
700,VGB_Others,USD,0,1
701,VGB_Re-export & Re-import,USD,0,1
702,BRN_Agriculture,USD,0,1
703,BRN_Fishing,USD,0,1
704,BRN_Mining and Quarrying,USD,0,1
705,BRN_Food & Beverages,USD,0,1
706,BRN_Textiles and Wearing Apparel,USD,0,1
707,BRN_Wood and Paper,USD,0,1
708,"BRN_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
709,BRN_Metal Products,USD,0,1
710,BRN_Electrical and Machinery,USD,0,1
711,BRN_Transport Equipment,USD,0,1
712,BRN_Other Manufacturing,USD,0,1
713,BRN_Recycling,USD,0,1
714,"BRN_Electricity, Gas and Water",USD,0,1
715,BRN_Construction,USD,0,1
716,BRN_Maintenance and Repair,USD,0,1
717,BRN_Wholesale Trade,USD,0,1
718,BRN_Retail Trade,USD,0,1
719,BRN_Hotels and Restraurants,USD,0,1
720,BRN_Transport,USD,0,1
721,BRN_Post and Telecommunications,USD,0,1
722,BRN_Finacial Intermediation and Business Activities,USD,0,1
723,BRN_Public Administration,USD,0,1
724,"BRN_Education, Health and Other Services",USD,0,1
725,BRN_Private Households,USD,0,1
726,BRN_Others,USD,0,1
727,BRN_Re-export & Re-import,USD,0,1
728,BGR_Agriculture,USD,0,1
729,BGR_Fishing,USD,0,1
730,BGR_Mining and Quarrying,USD,0,1
731,BGR_Food & Beverages,USD,0,1
732,BGR_Textiles and Wearing Apparel,USD,0,1
733,BGR_Wood and Paper,USD,0,1
734,"BGR_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
735,BGR_Metal Products,USD,0,1
736,BGR_Electrical and Machinery,USD,0,1
737,BGR_Transport Equipment,USD,0,1
738,BGR_Other Manufacturing,USD,0,1
739,BGR_Recycling,USD,0,1
740,"BGR_Electricity, Gas and Water",USD,0,1
741,BGR_Construction,USD,0,1
742,BGR_Maintenance and Repair,USD,0,1
743,BGR_Wholesale Trade,USD,0,1
744,BGR_Retail Trade,USD,0,1
745,BGR_Hotels and Restraurants,USD,0,1
746,BGR_Transport,USD,0,1
747,BGR_Post and Telecommunications,USD,0,1
748,BGR_Finacial Intermediation and Business Activities,USD,0,1
749,BGR_Public Administration,USD,0,1
750,"BGR_Education, Health and Other Services",USD,0,1
751,BGR_Private Households,USD,0,1
752,BGR_Others,USD,0,1
753,BGR_Re-export & Re-import,USD,0,1
754,BFA_Agriculture,USD,0,1
755,BFA_Fishing,USD,0,1
756,BFA_Mining and Quarrying,USD,0,1
757,BFA_Food & Beverages,USD,0,1
758,BFA_Textiles and Wearing Apparel,USD,0,1
759,BFA_Wood and Paper,USD,0,1
760,"BFA_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
761,BFA_Metal Products,USD,0,1
762,BFA_Electrical and Machinery,USD,0,1
763,BFA_Transport Equipment,USD,0,1
764,BFA_Other Manufacturing,USD,0,1
765,BFA_Recycling,USD,0,1
766,"BFA_Electricity, Gas and Water",USD,0,1
767,BFA_Construction,USD,0,1
768,BFA_Maintenance and Repair,USD,0,1
769,BFA_Wholesale Trade,USD,0,1
770,BFA_Retail Trade,USD,0,1
771,BFA_Hotels and Restraurants,USD,0,1
772,BFA_Transport,USD,0,1
773,BFA_Post and Telecommunications,USD,0,1
774,BFA_Finacial Intermediation and Business Activities,USD,0,1
775,BFA_Public Administration,USD,0,1
776,"BFA_Education, Health and Other Services",USD,0,1
777,BFA_Private Households,USD,0,1
778,BFA_Others,USD,0,1
779,BFA_Re-export & Re-import,USD,0,1
780,BDI_Agriculture,USD,0,1
781,BDI_Fishing,USD,0,1
782,BDI_Mining and Quarrying,USD,0,1
783,BDI_Food & Beverages,USD,0,1
784,BDI_Textiles and Wearing Apparel,USD,0,1
785,BDI_Wood and Paper,USD,0,1
786,"BDI_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
787,BDI_Metal Products,USD,0,1
788,BDI_Electrical and Machinery,USD,0,1
789,BDI_Transport Equipment,USD,0,1
790,BDI_Other Manufacturing,USD,0,1
791,BDI_Recycling,USD,0,1
792,"BDI_Electricity, Gas and Water",USD,0,1
793,BDI_Construction,USD,0,1
794,BDI_Maintenance and Repair,USD,0,1
795,BDI_Wholesale Trade,USD,0,1
796,BDI_Retail Trade,USD,0,1
797,BDI_Hotels and Restraurants,USD,0,1
798,BDI_Transport,USD,0,1
799,BDI_Post and Telecommunications,USD,0,1
800,BDI_Finacial Intermediation and Business Activities,USD,0,1
801,BDI_Public Administration,USD,0,1
802,"BDI_Education, Health and Other Services",USD,0,1
803,BDI_Private Households,USD,0,1
804,BDI_Others,USD,0,1
805,BDI_Re-export & Re-import,USD,0,1
806,KHM_Agriculture,USD,0,1
807,KHM_Fishing,USD,0,1
808,KHM_Mining and Quarrying,USD,0,1
809,KHM_Food & Beverages,USD,0,1
810,KHM_Textiles and Wearing Apparel,USD,0,1
811,KHM_Wood and Paper,USD,0,1
812,"KHM_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
813,KHM_Metal Products,USD,0,1
814,KHM_Electrical and Machinery,USD,0,1
815,KHM_Transport Equipment,USD,0,1
816,KHM_Other Manufacturing,USD,0,1
817,KHM_Recycling,USD,0,1
818,"KHM_Electricity, Gas and Water",USD,0,1
819,KHM_Construction,USD,0,1
820,KHM_Maintenance and Repair,USD,0,1
821,KHM_Wholesale Trade,USD,0,1
822,KHM_Retail Trade,USD,0,1
823,KHM_Hotels and Restraurants,USD,0,1
824,KHM_Transport,USD,0,1
825,KHM_Post and Telecommunications,USD,0,1
826,KHM_Finacial Intermediation and Business Activities,USD,0,1
827,KHM_Public Administration,USD,0,1
828,"KHM_Education, Health and Other Services",USD,0,1
829,KHM_Private Households,USD,0,1
830,KHM_Others,USD,0,1
831,KHM_Re-export & Re-import,USD,0,1
832,CMR_Agriculture,USD,0,1
833,CMR_Fishing,USD,0,1
834,CMR_Mining and Quarrying,USD,0,1
835,CMR_Food & Beverages,USD,0,1
836,CMR_Textiles and Wearing Apparel,USD,0,1
837,CMR_Wood and Paper,USD,0,1
838,"CMR_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
839,CMR_Metal Products,USD,0,1
840,CMR_Electrical and Machinery,USD,0,1
841,CMR_Transport Equipment,USD,0,1
842,CMR_Other Manufacturing,USD,0,1
843,CMR_Recycling,USD,0,1
844,"CMR_Electricity, Gas and Water",USD,0,1
845,CMR_Construction,USD,0,1
846,CMR_Maintenance and Repair,USD,0,1
847,CMR_Wholesale Trade,USD,0,1
848,CMR_Retail Trade,USD,0,1
849,CMR_Hotels and Restraurants,USD,0,1
850,CMR_Transport,USD,0,1
851,CMR_Post and Telecommunications,USD,0,1
852,CMR_Finacial Intermediation and Business Activities,USD,0,1
853,CMR_Public Administration,USD,0,1
854,"CMR_Education, Health and Other Services",USD,0,1
855,CMR_Private Households,USD,0,1
856,CMR_Others,USD,0,1
857,CMR_Re-export & Re-import,USD,0,1
858,CAN_Agriculture,USD,0,1
859,CAN_Fishing,USD,0,1
860,CAN_Mining and Quarrying,USD,0,1
861,CAN_Food & Beverages,USD,0,1
862,CAN_Textiles and Wearing Apparel,USD,0,1
863,CAN_Wood and Paper,USD,0,1
864,"CAN_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
865,CAN_Metal Products,USD,0,1
866,CAN_Electrical and Machinery,USD,0,1
867,CAN_Transport Equipment,USD,0,1
868,CAN_Other Manufacturing,USD,0,1
869,CAN_Recycling,USD,0,1
870,"CAN_Electricity, Gas and Water",USD,0,1
871,CAN_Construction,USD,0,1
872,CAN_Maintenance and Repair,USD,0,1
873,CAN_Wholesale Trade,USD,0,1
874,CAN_Retail Trade,USD,0,1
875,CAN_Hotels and Restraurants,USD,0,1
876,CAN_Transport,USD,0,1
877,CAN_Post and Telecommunications,USD,0,1
878,CAN_Finacial Intermediation and Business Activities,USD,0,1
879,CAN_Public Administration,USD,0,1
880,"CAN_Education, Health and Other Services",USD,0,1
881,CAN_Private Households,USD,0,1
882,CAN_Others,USD,0,1
883,CAN_Re-export & Re-import,USD,0,1
884,CPV_Agriculture,USD,0,1
885,CPV_Fishing,USD,0,1
886,CPV_Mining and Quarrying,USD,0,1
887,CPV_Food & Beverages,USD,0,1
888,CPV_Textiles and Wearing Apparel,USD,0,1
889,CPV_Wood and Paper,USD,0,1
890,"CPV_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
891,CPV_Metal Products,USD,0,1
892,CPV_Electrical and Machinery,USD,0,1
893,CPV_Transport Equipment,USD,0,1
894,CPV_Other Manufacturing,USD,0,1
895,CPV_Recycling,USD,0,1
896,"CPV_Electricity, Gas and Water",USD,0,1
897,CPV_Construction,USD,0,1
898,CPV_Maintenance and Repair,USD,0,1
899,CPV_Wholesale Trade,USD,0,1
900,CPV_Retail Trade,USD,0,1
901,CPV_Hotels and Restraurants,USD,0,1
902,CPV_Transport,USD,0,1
903,CPV_Post and Telecommunications,USD,0,1
904,CPV_Finacial Intermediation and Business Activities,USD,0,1
905,CPV_Public Administration,USD,0,1
906,"CPV_Education, Health and Other Services",USD,0,1
907,CPV_Private Households,USD,0,1
908,CPV_Others,USD,0,1
909,CPV_Re-export & Re-import,USD,0,1
910,CYM_Agriculture,USD,0,1
911,CYM_Fishing,USD,0,1
912,CYM_Mining and Quarrying,USD,0,1
913,CYM_Food & Beverages,USD,0,1
914,CYM_Textiles and Wearing Apparel,USD,0,1
915,CYM_Wood and Paper,USD,0,1
916,"CYM_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
917,CYM_Metal Products,USD,0,1
918,CYM_Electrical and Machinery,USD,0,1
919,CYM_Transport Equipment,USD,0,1
920,CYM_Other Manufacturing,USD,0,1
921,CYM_Recycling,USD,0,1
922,"CYM_Electricity, Gas and Water",USD,0,1
923,CYM_Construction,USD,0,1
924,CYM_Maintenance and Repair,USD,0,1
925,CYM_Wholesale Trade,USD,0,1
926,CYM_Retail Trade,USD,0,1
927,CYM_Hotels and Restraurants,USD,0,1
928,CYM_Transport,USD,0,1
929,CYM_Post and Telecommunications,USD,0,1
930,CYM_Finacial Intermediation and Business Activities,USD,0,1
931,CYM_Public Administration,USD,0,1
932,"CYM_Education, Health and Other Services",USD,0,1
933,CYM_Private Households,USD,0,1
934,CYM_Others,USD,0,1
935,CYM_Re-export & Re-import,USD,0,1
936,CAF_Agriculture,USD,0,1
937,CAF_Fishing,USD,0,1
938,CAF_Mining and Quarrying,USD,0,1
939,CAF_Food & Beverages,USD,0,1
940,CAF_Textiles and Wearing Apparel,USD,0,1
941,CAF_Wood and Paper,USD,0,1
942,"CAF_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
943,CAF_Metal Products,USD,0,1
944,CAF_Electrical and Machinery,USD,0,1
945,CAF_Transport Equipment,USD,0,1
946,CAF_Other Manufacturing,USD,0,1
947,CAF_Recycling,USD,0,1
948,"CAF_Electricity, Gas and Water",USD,0,1
949,CAF_Construction,USD,0,1
950,CAF_Maintenance and Repair,USD,0,1
951,CAF_Wholesale Trade,USD,0,1
952,CAF_Retail Trade,USD,0,1
953,CAF_Hotels and Restraurants,USD,0,1
954,CAF_Transport,USD,0,1
955,CAF_Post and Telecommunications,USD,0,1
956,CAF_Finacial Intermediation and Business Activities,USD,0,1
957,CAF_Public Administration,USD,0,1
958,"CAF_Education, Health and Other Services",USD,0,1
959,CAF_Private Households,USD,0,1
960,CAF_Others,USD,0,1
961,CAF_Re-export & Re-import,USD,0,1
962,TCD_Agriculture,USD,0,1
963,TCD_Fishing,USD,0,1
964,TCD_Mining and Quarrying,USD,0,1
965,TCD_Food & Beverages,USD,0,1
966,TCD_Textiles and Wearing Apparel,USD,0,1
967,TCD_Wood and Paper,USD,0,1
968,"TCD_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
969,TCD_Metal Products,USD,0,1
970,TCD_Electrical and Machinery,USD,0,1
971,TCD_Transport Equipment,USD,0,1
972,TCD_Other Manufacturing,USD,0,1
973,TCD_Recycling,USD,0,1
974,"TCD_Electricity, Gas and Water",USD,0,1
975,TCD_Construction,USD,0,1
976,TCD_Maintenance and Repair,USD,0,1
977,TCD_Wholesale Trade,USD,0,1
978,TCD_Retail Trade,USD,0,1
979,TCD_Hotels and Restraurants,USD,0,1
980,TCD_Transport,USD,0,1
981,TCD_Post and Telecommunications,USD,0,1
982,TCD_Finacial Intermediation and Business Activities,USD,0,1
983,TCD_Public Administration,USD,0,1
984,"TCD_Education, Health and Other Services",USD,0,1
985,TCD_Private Households,USD,0,1
986,TCD_Others,USD,0,1
987,TCD_Re-export & Re-import,USD,0,1
988,CHL_Agriculture,USD,0,1
989,CHL_Fishing,USD,0,1
990,CHL_Mining and Quarrying,USD,0,1
991,CHL_Food & Beverages,USD,0,1
992,CHL_Textiles and Wearing Apparel,USD,0,1
993,CHL_Wood and Paper,USD,0,1
994,"CHL_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
995,CHL_Metal Products,USD,0,1
996,CHL_Electrical and Machinery,USD,0,1
997,CHL_Transport Equipment,USD,0,1
998,CHL_Other Manufacturing,USD,0,1
999,CHL_Recycling,USD,0,1
1000,"CHL_Electricity, Gas and Water",USD,0,1
1001,CHL_Construction,USD,0,1
1002,CHL_Maintenance and Repair,USD,0,1
1003,CHL_Wholesale Trade,USD,0,1
1004,CHL_Retail Trade,USD,0,1
1005,CHL_Hotels and Restraurants,USD,0,1
1006,CHL_Transport,USD,0,1
1007,CHL_Post and Telecommunications,USD,0,1
1008,CHL_Finacial Intermediation and Business Activities,USD,0,1
1009,CHL_Public Administration,USD,0,1
1010,"CHL_Education, Health and Other Services",USD,0,1
1011,CHL_Private Households,USD,0,1
1012,CHL_Others,USD,0,1
1013,CHL_Re-export & Re-import,USD,0,1
1014,CHN_Agriculture,USD,0,1
1015,CHN_Fishing,USD,0,1
1016,CHN_Mining and Quarrying,USD,0,1
1017,CHN_Food & Beverages,USD,0,1
1018,CHN_Textiles and Wearing Apparel,USD,0,1
1019,CHN_Wood and Paper,USD,0,1
1020,"CHN_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1021,CHN_Metal Products,USD,0,1
1022,CHN_Electrical and Machinery,USD,0,1
1023,CHN_Transport Equipment,USD,0,1
1024,CHN_Other Manufacturing,USD,0,1
1025,CHN_Recycling,USD,0,1
1026,"CHN_Electricity, Gas and Water",USD,0,1
1027,CHN_Construction,USD,0,1
1028,CHN_Maintenance and Repair,USD,0,1
1029,CHN_Wholesale Trade,USD,0,1
1030,CHN_Retail Trade,USD,0,1
1031,CHN_Hotels and Restraurants,USD,0,1
1032,CHN_Transport,USD,0,1
1033,CHN_Post and Telecommunications,USD,0,1
1034,CHN_Finacial Intermediation and Business Activities,USD,0,1
1035,CHN_Public Administration,USD,0,1
1036,"CHN_Education, Health and Other Services",USD,0,1
1037,CHN_Private Households,USD,0,1
1038,CHN_Others,USD,0,1
1039,CHN_Re-export & Re-import,USD,0,1
1040,COL_Agriculture,USD,0,1
1041,COL_Fishing,USD,0,1
1042,COL_Mining and Quarrying,USD,0,1
1043,COL_Food & Beverages,USD,0,1
1044,COL_Textiles and Wearing Apparel,USD,0,1
1045,COL_Wood and Paper,USD,0,1
1046,"COL_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1047,COL_Metal Products,USD,0,1
1048,COL_Electrical and Machinery,USD,0,1
1049,COL_Transport Equipment,USD,0,1
1050,COL_Other Manufacturing,USD,0,1
1051,COL_Recycling,USD,0,1
1052,"COL_Electricity, Gas and Water",USD,0,1
1053,COL_Construction,USD,0,1
1054,COL_Maintenance and Repair,USD,0,1
1055,COL_Wholesale Trade,USD,0,1
1056,COL_Retail Trade,USD,0,1
1057,COL_Hotels and Restraurants,USD,0,1
1058,COL_Transport,USD,0,1
1059,COL_Post and Telecommunications,USD,0,1
1060,COL_Finacial Intermediation and Business Activities,USD,0,1
1061,COL_Public Administration,USD,0,1
1062,"COL_Education, Health and Other Services",USD,0,1
1063,COL_Private Households,USD,0,1
1064,COL_Others,USD,0,1
1065,COL_Re-export & Re-import,USD,0,1
1066,COG_Agriculture,USD,0,1
1067,COG_Fishing,USD,0,1
1068,COG_Mining and Quarrying,USD,0,1
1069,COG_Food & Beverages,USD,0,1
1070,COG_Textiles and Wearing Apparel,USD,0,1
1071,COG_Wood and Paper,USD,0,1
1072,"COG_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1073,COG_Metal Products,USD,0,1
1074,COG_Electrical and Machinery,USD,0,1
1075,COG_Transport Equipment,USD,0,1
1076,COG_Other Manufacturing,USD,0,1
1077,COG_Recycling,USD,0,1
1078,"COG_Electricity, Gas and Water",USD,0,1
1079,COG_Construction,USD,0,1
1080,COG_Maintenance and Repair,USD,0,1
1081,COG_Wholesale Trade,USD,0,1
1082,COG_Retail Trade,USD,0,1
1083,COG_Hotels and Restraurants,USD,0,1
1084,COG_Transport,USD,0,1
1085,COG_Post and Telecommunications,USD,0,1
1086,COG_Finacial Intermediation and Business Activities,USD,0,1
1087,COG_Public Administration,USD,0,1
1088,"COG_Education, Health and Other Services",USD,0,1
1089,COG_Private Households,USD,0,1
1090,COG_Others,USD,0,1
1091,COG_Re-export & Re-import,USD,0,1
1092,CRI_Agriculture,USD,0,1
1093,CRI_Fishing,USD,0,1
1094,CRI_Mining and Quarrying,USD,0,1
1095,CRI_Food & Beverages,USD,0,1
1096,CRI_Textiles and Wearing Apparel,USD,0,1
1097,CRI_Wood and Paper,USD,0,1
1098,"CRI_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1099,CRI_Metal Products,USD,0,1
1100,CRI_Electrical and Machinery,USD,0,1
1101,CRI_Transport Equipment,USD,0,1
1102,CRI_Other Manufacturing,USD,0,1
1103,CRI_Recycling,USD,0,1
1104,"CRI_Electricity, Gas and Water",USD,0,1
1105,CRI_Construction,USD,0,1
1106,CRI_Maintenance and Repair,USD,0,1
1107,CRI_Wholesale Trade,USD,0,1
1108,CRI_Retail Trade,USD,0,1
1109,CRI_Hotels and Restraurants,USD,0,1
1110,CRI_Transport,USD,0,1
1111,CRI_Post and Telecommunications,USD,0,1
1112,CRI_Finacial Intermediation and Business Activities,USD,0,1
1113,CRI_Public Administration,USD,0,1
1114,"CRI_Education, Health and Other Services",USD,0,1
1115,CRI_Private Households,USD,0,1
1116,CRI_Others,USD,0,1
1117,CRI_Re-export & Re-import,USD,0,1
1118,HRV_Agriculture,USD,0,1
1119,HRV_Fishing,USD,0,1
1120,HRV_Mining and Quarrying,USD,0,1
1121,HRV_Food & Beverages,USD,0,1
1122,HRV_Textiles and Wearing Apparel,USD,0,1
1123,HRV_Wood and Paper,USD,0,1
1124,"HRV_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1125,HRV_Metal Products,USD,0,1
1126,HRV_Electrical and Machinery,USD,0,1
1127,HRV_Transport Equipment,USD,0,1
1128,HRV_Other Manufacturing,USD,0,1
1129,HRV_Recycling,USD,0,1
1130,"HRV_Electricity, Gas and Water",USD,0,1
1131,HRV_Construction,USD,0,1
1132,HRV_Maintenance and Repair,USD,0,1
1133,HRV_Wholesale Trade,USD,0,1
1134,HRV_Retail Trade,USD,0,1
1135,HRV_Hotels and Restraurants,USD,0,1
1136,HRV_Transport,USD,0,1
1137,HRV_Post and Telecommunications,USD,0,1
1138,HRV_Finacial Intermediation and Business Activities,USD,0,1
1139,HRV_Public Administration,USD,0,1
1140,"HRV_Education, Health and Other Services",USD,0,1
1141,HRV_Private Households,USD,0,1
1142,HRV_Others,USD,0,1
1143,HRV_Re-export & Re-import,USD,0,1
1144,CUB_Agriculture,USD,0,1
1145,CUB_Fishing,USD,0,1
1146,CUB_Mining and Quarrying,USD,0,1
1147,CUB_Food & Beverages,USD,0,1
1148,CUB_Textiles and Wearing Apparel,USD,0,1
1149,CUB_Wood and Paper,USD,0,1
1150,"CUB_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1151,CUB_Metal Products,USD,0,1
1152,CUB_Electrical and Machinery,USD,0,1
1153,CUB_Transport Equipment,USD,0,1
1154,CUB_Other Manufacturing,USD,0,1
1155,CUB_Recycling,USD,0,1
1156,"CUB_Electricity, Gas and Water",USD,0,1
1157,CUB_Construction,USD,0,1
1158,CUB_Maintenance and Repair,USD,0,1
1159,CUB_Wholesale Trade,USD,0,1
1160,CUB_Retail Trade,USD,0,1
1161,CUB_Hotels and Restraurants,USD,0,1
1162,CUB_Transport,USD,0,1
1163,CUB_Post and Telecommunications,USD,0,1
1164,CUB_Finacial Intermediation and Business Activities,USD,0,1
1165,CUB_Public Administration,USD,0,1
1166,"CUB_Education, Health and Other Services",USD,0,1
1167,CUB_Private Households,USD,0,1
1168,CUB_Others,USD,0,1
1169,CUB_Re-export & Re-import,USD,0,1
1170,CYP_Agriculture,USD,0,1
1171,CYP_Fishing,USD,0,1
1172,CYP_Mining and Quarrying,USD,0,1
1173,CYP_Food & Beverages,USD,0,1
1174,CYP_Textiles and Wearing Apparel,USD,0,1
1175,CYP_Wood and Paper,USD,0,1
1176,"CYP_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
1177,CYP_Metal Products,USD,0,1
1178,CYP_Electrical and Machinery,USD,0,1
1179,CYP_Transport Equipment,USD,0,1
1180,CYP_Other Manufacturing,USD,0,1
1181,CYP_Recycling,USD,0,1
1182,"CYP_Electricity, Gas and Water",USD,0,1
1183,CYP_Construction,USD,0,1
1184,CYP_Maintenance and Repair,USD,0,1
1185,CYP_Wholesale Trade,USD,0,1
1186,CYP_Retail Trade,USD,0,1
1187,CYP_Hotels and Restraurants,USD,0,1
1188,CYP_Transport,USD,0,1
1189,CYP_Post and Telecommunications,USD,0,1
1190,CYP_Finacial Intermediation and Business Activities,USD,0,1
1191,CYP_Public Administration,USD,0,1
1192,"CYP_Education, Health and Other Services",USD,0,1
1193,CYP_Private Households,USD,0,1
