,sector,export_value,output,final_demand,exporting_firms_share,usd_per_ton,supply_data_currency,cutoff,sector_code,type
729,TKM_RMK,52.43431239672966,108.57010928116165,52.390485032451004,0.4829534827209362,1000,USD,0,RMK,agriculture
730,TUR_RMK,0.773705573500337,6528.882816701302,1005.7509437487952,0.00011850504829419643,1000,USD,0,RMK,agriculture
731,UZB_RMK,2.6412532906988573,5282.392191977344,1812.9294817920731,0.0005000108274259287,1000,USD,0,RMK,agriculture
732,ARM_ROS,5.734112868186248,62.10438702203799,25.87467742427786,0.09233023854098221,1000,USD,0,ROS,
733,AZE_ROS,35.06439121270567,1208.1929816607949,1077.2717359399564,0.029022177536990646,1000,USD,0,ROS,
734,Africa_ROS,1389.5651758880308,96191.85761647279,77580.356815278,0.014445767139962882,1000,USD,0,ROS,
735,America_ROS,408.8712693939054,7517.5036569366175,4614.9754422711285,0.054389234518912144,1000,USD,0,ROS,
736,Asia_ROS,4466.97059131729,777134.2696203693,481589.9942322933,0.0057480036152560985,1000,USD,0,ROS,
737,CHN_ROS,1389.2078613556253,560547.9378348613,303505.9993135458,0.0024783034020631595,1000,USD,0,ROS,
738,Europe_ROS,5395.790776941995,825358.2745153498,531373.5754722637,0.006537513396967399,1000,USD,0,ROS,
739,GEO_ROS,44.81392833279145,875.6519434738781,333.1087195820321,0.05117778663861129,1000,USD,0,ROS,
740,KAZ_ROS,47.63621740318731,7633.535758472897,7434.931390086687,0.006240387012049187,1000,USD,0,ROS,
741,KGZ_ROS,14.441374464817947,74.97207205232976,53.00039535373881,0.19262338720927988,1000,USD,0,ROS,
742,North America_ROS,10566.577641025438,849462.3429336377,683407.8502752952,0.012439136035781787,1000,USD,0,ROS,
743,Oceania_ROS,489.1235824306713,32200.041867755073,20397.32735592497,0.015190153616554044,1000,USD,0,ROS,
744,South America_ROS,662.7701537812535,154643.80101375433,122672.39794682409,0.004285785459465688,1000,USD,0,ROS,
745,TJK_ROS,10.16023840785845,404.3801742232042,145.17238111609123,0.025125461275087985,1000,USD,0,ROS,
746,TKM_ROS,639.9790247086751,671.0689417613726,631.6887964735412,0.9536710535714931,1000,USD,0,ROS,
747,TUR_ROS,398.7678259651316,27830.278264292767,16315.359719950882,0.014328560504433218,1000,USD,0,ROS,
748,UZB_ROS,30.189330317008952,1591.195896727539,1237.2443862369464,0.018972730120217423,1000,USD,0,ROS,
749,ARM_RPP,7.879928338329238,62.071793416442524,7.900581907769851,0.12694861715147226,1000,USD,0,RPP,manufacturing
750,AZE_RPP,4.24660079477579,187.21918769442797,57.58848167423233,0.02268250838534205,1000,USD,0,RPP,manufacturing
751,Africa_RPP,2995.768351194273,23916.4296517373,5623.8346965729825,0.1252598483476675,1000,USD,0,RPP,manufacturing
752,America_RPP,86.7537731905582,2103.1013873071124,347.62336420692327,0.041250399868567864,1000,USD,0,RPP,manufacturing
753,Asia_RPP,64230.610874107486,433984.48312325834,51794.57692920949,0.148002090793336,1000,USD,0,RPP,manufacturing
754,CHN_RPP,63387.336608970116,442671.968995787,15755.142880071335,0.1431925693256927,1000,USD,0,RPP,manufacturing
755,Europe_RPP,34923.624497451085,388451.227114334,47759.361054088826,0.08990478613463591,1000,USD,0,RPP,manufacturing
756,GEO_RPP,27.331705808823127,81.73946165736318,11.378547402998667,0.3343758969614043,1000,USD,0,RPP,manufacturing
757,KAZ_RPP,69.36328952331301,736.0172562827573,173.58224227929915,0.0942413903087424,1000,USD,0,RPP,manufacturing
758,KGZ_RPP,22.654309574195956,29.456324583797134,7.269033640787614,0.7690813397221077,1000,USD,0,RPP,manufacturing
759,North America_RPP,20151.78975141497,309194.7642556393,32134.39559975328,0.06517506788942151,1000,USD,0,RPP,manufacturing
760,Oceania_RPP,886.6299628277152,11648.171669943347,1511.6204896354436,0.07611752195544585,1000,USD,0,RPP,manufacturing
761,South America_RPP,1835.8229776977878,89242.88583907772,10388.363177106565,0.02057108485944901,1000,USD,0,RPP,manufacturing
762,TJK_RPP,1.829019392584482,5.5724609911413125,0.4724552854234561,0.3282247099606659,1000,USD,0,RPP,manufacturing
763,TKM_RPP,12.084303518810872,159.88904019625596,11.139160902174135,0.0755793111521464,1000,USD,0,RPP,manufacturing
764,TUR_RPP,6940.694112017226,22433.384965851616,3119.1725043928764,0.30939129884243677,1000,USD,0,RPP,manufacturing
765,UZB_RPP,20.759472286266963,642.2138176966446,56.9412564790349,0.032324860839529436,1000,USD,0,RPP,manufacturing
766,ARM_SER,1237.4441042028952,4243.803855834134,2855.345279283193,0.29158843015370023,1000,USD,0,SER,service
767,AZE_SER,1518.271979810422,9671.309957665255,6472.011184306573,0.1569872112936547,1000,USD,0,SER,service
768,Africa_SER,56817.93698115597,887348.0757216894,620572.0562935701,0.06403117168529988,1000,USD,0,SER,service
769,America_SER,49887.86350274752,165537.27753790218,93379.28318052461,0.30136936069475323,1000,USD,0,SER,service
770,Asia_SER,335026.41555272887,7786426.660330814,5522266.074792904,0.043026978891302484,1000,USD,0,SER,service
771,CHN_SER,63070.00056551956,5770918.680675111,3194142.762954134,0.010928935938175673,1000,USD,0,SER,service
772,Europe_SER,333011.56450138247,11339864.049758052,7272648.712571209,0.029366451223768207,1000,USD,0,SER,service
773,GEO_SER,2191.880821793348,8021.247194737634,5622.252269731275,0.2732593533872561,1000,USD,0,SER,service
774,KAZ_SER,1724.7819142414746,56428.08493301189,45187.86071353116,0.030566018965361565,1000,USD,0,SER,service
775,KGZ_SER,822.914293330988,2858.4432438828694,1999.8687473433545,0.28788897421421344,1000,USD,0,SER,service
776,North America_SER,432187.710606481,14051572.87019822,9823082.089884834,0.030757247932229833,1000,USD,0,SER,service
777,Oceania_SER,49438.598040081735,1080652.029062369,693229.6592240954,0.04574885967962998,1000,USD,0,SER,service
778,South America_SER,32890.415373037205,1934324.673378576,1461635.6626892954,0.017003565030057424,1000,USD,0,SER,service
779,TJK_SER,415.4790990292378,2041.9180550839465,1262.7478777226213,0.20347491320466177,1000,USD,0,SER,service
780,TKM_SER,7094.034391118323,9399.378861971101,6524.3428723541465,0.7547343814196106,1000,USD,0,SER,service
781,TUR_SER,23876.308387867524,367436.77480270807,246128.09344485588,0.06498072600568545,1000,USD,0,SER,service
782,UZB_SER,1952.6359466514652,17413.30480651768,13630.246792901864,0.11213471356227607,1000,USD,0,SER,service
783,ARM_SGR,0.07317741026641562,29.86215484600339,8.299837041350099,0.0024505066912881993,1000,USD,0,SGR,agriculture
784,AZE_SGR,35.84024277397879,36.5745370354912,10.48646872862063,0.9799233477432711,1000,USD,0,SGR,agriculture
785,Africa_SGR,1372.4278388305122,22740.86572130205,12398.665902443152,0.060350729635807926,1000,USD,0,SGR,agriculture
786,America_SGR,1011.3844027954506,1546.807411093075,558.3189989511125,0.653852829733173,1000,USD,0,SGR,agriculture
787,Asia_SGR,2742.7359129241304,47593.2802671123,23155.067741082763,0.05762863785666406,1000,USD,0,SGR,agriculture
788,CHN_SGR,114.85645693856762,22134.051836577182,4290.6930312978775,0.005189129301159578,1000,USD,0,SGR,agriculture
789,Europe_SGR,1347.7009328198612,24453.06418352083,8362.602453689893,0.05511378544240238,1000,USD,0,SGR,agriculture
790,GEO_SGR,4.3505928640648115,5.918862700277629,3.326429683843283,0.7350386525878939,1000,USD,0,SGR,agriculture
